Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
1037,0000	128,93
1037,1000	100,21
1037,2000	158,14
1037,3000	155,58
1037,4000	99,71
1037,5000	133,16
1037,6000	160,24
1037,7000	105,70
1037,8000	127,60
1037,9000	170,80
1038,0000	109,02
1038,1000	108,14
1038,2000	170,33
1038,3000	131,79
1038,4000	105,27
1038,5000	155,96
1038,6000	137,84
1038,7000	99,66
1038,8000	150,70
1038,9000	162,06
1039,0000	100,13
1039,1000	145,06
1039,2000	165,71
1039,3000	101,17
1039,4000	120,29
1039,5000	168,43
1039,6000	115,19
1039,7000	115,61
1039,8000	167,65
1039,9000	120,12
1040,0000	102,11
1040,1000	164,62
1040,2000	146,76
1040,3000	100,74
1040,4000	142,42
1040,5000	152,53
1040,6000	102,02
1040,7000	136,43
1040,8000	169,47
1040,9000	104,31
1041,0000	113,33
1041,1000	170,51
1041,2000	107,05
1041,3000	109,81
1041,4000	170,54
1041,5000	128,52
1041,6000	106,52
1041,7000	158,12
1041,8000	135,09
1041,9000	99,72
1042,0000	153,12
1042,1000	160,28
1042,2000	99,91
1042,3000	127,74
1042,4000	164,07
1042,5000	108,92
1042,6000	122,40
1042,7000	170,19
1042,8000	113,25
1042,9000	105,16
1043,0000	168,71
1043,1000	118,02
1043,2000	102,72
1043,3000	165,95
1043,4000	144,42
1043,5000	101,14
1043,6000	144,62
1043,7000	150,14
1043,8000	101,31
1043,9000	139,13
1044,0000	168,53
1044,1000	103,18
1044,2000	115,44
1044,3000	170,17
1044,4000	120,70
1044,5000	111,07
1044,6000	164,05
1044,7000	126,54
1044,8000	100,51
1044,9000	160,11
1045,0000	153,35
1045,1000	99,83
1045,2000	155,38
1045,3000	158,35
1045,4000	99,71
1045,5000	129,77
1045,6000	162,78
1045,7000	107,75
1045,8000	124,25
1045,9000	170,60
1046,0000	111,65
1046,1000	105,98
1046,2000	169,20
1046,3000	136,60
1046,4000	103,28
1046,5000	151,59
1046,6000	143,11
1046,7000	100,03
1046,8000	146,13
1046,9000	165,20
1047,0000	101,06
1047,1000	120,93
1047,2000	168,23
1047,3000	102,83
1047,4000	116,18
1047,5000	169,99
1047,6000	119,68
1047,7000	111,81
1047,8000	164,76
1047,9000	125,59
1048,0000	100,70
1048,1000	160,81
1048,2000	152,33
1048,3000	99,88
1048,4000	136,56
1048,5000	157,50
1048,6000	104,15
1048,7000	130,79
1048,8000	170,56
1048,9000	107,12
1049,0000	109,90
1049,1000	170,73
1049,2000	128,40
1049,3000	106,77
1049,4000	169,80
1049,5000	134,50
1049,6000	104,11
1049,7000	153,50
1049,8000	140,87
1049,9000	99,82
1050,0000	147,80
1050,1000	163,89
1050,2000	100,54
1050,3000	122,78
1050,4000	167,09
1050,5000	112,72
1050,6000	117,95
1050,7000	168,78
1050,8000	117,95
1050,9000	102,86
1051,0000	166,02
1051,1000	144,31
1051,2000	101,21
1051,3000	144,77
1051,4000	150,38
1051,5000	100,09
1051,6000	138,51
1051,7000	156,03
1051,8000	103,40
1051,9000	132,61
1052,0000	170,38
1052,1000	106,26
1052,2000	110,77
1052,3000	170,77
1052,4000	127,22
1052,5000	107,29
1052,6000	159,45
1052,7000	133,32
1052,8000	99,72
1052,9000	154,36
1053,0000	159,24
1053,1000	99,82
1053,2000	128,70
1053,3000	163,57
1053,4000	100,46
1053,5000	123,24
1053,6000	167,08
1053,7000	112,55
1053,8000	118,21
1053,9000	168,88
1054,0000	117,63
1054,1000	103,06
1054,2000	166,30
1054,3000	144,04
1054,4000	101,32
1054,5000	144,86
1054,6000	150,35
1054,7000	101,39
1054,8000	138,66
1054,9000	168,78
1055,0000	103,40
1055,1000	114,97
1055,2000	170,37
1055,3000	121,36
1055,4000	110,78
1055,5000	170,81
1055,6000	127,29
1055,7000	107,38
1055,8000	159,54
1055,9000	133,53
1056,0000	99,77
1056,1000	154,38
1056,2000	159,49
1056,3000	99,84
1056,4000	128,57
1056,5000	163,82
1056,6000	108,59
1056,7000	122,90
1056,8000	170,27
1056,9000	112,86
1057,0000	105,26
1057,1000	168,67
1057,2000	138,42
1057,3000	102,70
1057,4000	150,08
1057,5000	144,85
1057,6000	101,06
1057,7000	144,33
1057,8000	150,79
1057,9000	101,52
1058,0000	138,30
1058,1000	168,91
1058,2000	103,61
1058,3000	114,67
1058,4000	170,34
1058,5000	121,54
1058,6000	110,71
1058,7000	163,66
1058,8000	127,50
1058,9000	100,37
1059,0000	159,30
1059,1000	154,19
1059,2000	99,72
1059,3000	134,31
1059,4000	159,41
1059,5000	105,25
1059,6000	128,18
1059,7000	164,01
1059,8000	108,81
1059,9000	122,72
1060,0000	170,40
1060,1000	113,02
1060,2000	105,23
1060,3000	168,79
1060,4000	138,22
1060,5000	102,82
1060,6000	150,25
1060,7000	144,89
1060,8000	100,31
1060,9000	144,11
1061,0000	166,34
1061,1000	101,58
1061,2000	119,05
1061,3000	168,98
1061,4000	116,51
1061,5000	114,42
1061,6000	166,90
1061,7000	121,99
1061,8000	110,41
1061,9000	163,34
1062,0000	128,18
1062,1000	100,31
1062,2000	158,84
1062,3000	154,82
1062,4000	99,74
1062,5000	133,33
1062,6000	160,46
1062,7000	105,93
1062,8000	127,26
1062,9000	170,82
1063,0000	109,40
1063,1000	107,70
1063,2000	170,23
1063,3000	132,99
1063,4000	104,79
1063,5000	154,81
1063,6000	139,61
1063,7000	102,33
1063,8000	148,89
1063,9000	145,89
1064,0000	100,45
1064,1000	142,83
1064,2000	166,83
1064,3000	101,89
1064,4000	118,24
1064,5000	169,40
1064,6000	117,65
1064,7000	113,49
1064,8000	166,21
1064,9000	123,23
1065,0000	101,16
1065,1000	162,36
1065,2000	150,17
1065,3000	100,12
1065,4000	138,71
1065,5000	155,85
1065,6000	103,32
1065,7000	132,68
1065,8000	160,48
1065,9000	105,93
1066,0000	127,00
1066,1000	170,83
1066,2000	109,45
1066,3000	107,54
1066,4000	170,05
1066,5000	132,90
1066,6000	104,78
1066,7000	154,95
1066,8000	139,38
1066,9000	99,75
1067,0000	149,47
1067,1000	163,24
1067,2000	100,39
1067,3000	123,85
1067,4000	166,79
1067,5000	112,04
1067,6000	118,97
1067,7000	169,36
1067,8000	116,62
1067,9000	114,36
1068,0000	166,79
1068,1000	122,03
1068,2000	101,55
1068,3000	163,38
1068,4000	149,13
1068,5000	100,38
1068,6000	140,20
1068,7000	154,62
1068,8000	102,82
1068,9000	134,09
1069,0000	170,05
1069,1000	105,40
1069,2000	111,88
1069,3000	170,79
1069,4000	125,63
1069,5000	108,20
1069,6000	160,73
1069,7000	131,72
1069,8000	99,95
1069,9000	156,04
1070,0000	138,22
1070,1000	99,77
1070,2000	150,64
1070,3000	162,52
1070,4000	100,30
1070,5000	124,75
1070,6000	166,29
1070,7000	111,46
1070,8000	119,54
1070,9000	169,55
1071,0000	116,06
1071,1000	103,63
1071,2000	167,11
1071,3000	142,18
1071,4000	101,75
1071,5000	146,88
1071,6000	148,41
1071,7000	100,90
1071,8000	140,85
1071,9000	167,93
1072,0000	102,58
1072,1000	134,65
1072,2000	169,93
1072,3000	105,23
1072,4000	112,20
1072,5000	170,81
1072,6000	125,11
1072,7000	108,49
1072,8000	161,15
1072,9000	131,26
1073,0000	99,95
1073,1000	156,37
1073,2000	157,54
1073,3000	99,70
1073,4000	130,75
1073,5000	162,26
1073,6000	107,25
1073,7000	125,09
1073,8000	170,74
1073,9000	110,94
1074,0000	106,53
1074,1000	169,66
1074,2000	115,67
1074,3000	103,79
1074,4000	167,39
1074,5000	141,52
1074,6000	101,89
1074,7000	147,23
1074,8000	147,93
1074,9000	100,78
1075,0000	141,30
1075,1000	167,67
1075,2000	102,43
1075,3000	116,88
1075,4000	169,73
1075,5000	118,88
1075,6000	112,45
1075,7000	165,35
1075,8000	124,55
1075,9000	100,94
1076,0000	161,66
1076,1000	130,44
1076,2000	100,04
1076,3000	157,16
1076,4000	156,71
1076,5000	99,71
1076,6000	131,69
1076,7000	161,54
1076,8000	106,64
1076,9000	125,85
1077,0000	170,70
1077,1000	110,17
1077,2000	107,06
1077,3000	169,87
1077,4000	133,97
1077,5000	104,30
1077,6000	154,19
1077,7000	139,87
1077,8000	99,70
1077,9000	148,74
1078,0000	163,46
1078,1000	100,45
1078,2000	123,29
1078,3000	166,98
1078,4000	101,94
1078,5000	118,13
1078,6000	169,31
1078,7000	117,18
1078,8000	113,78
1078,9000	166,42
1079,0000	122,53
1079,1000	101,40
1079,2000	163,01
1079,3000	149,60
1079,4000	100,33
1079,5000	139,70
1079,6000	155,14
1079,7000	103,04
1079,8000	133,58
1079,9000	170,11
1080,0000	105,60
1080,1000	111,48
1080,2000	170,83
1080,3000	108,90
1080,4000	108,09
1080,5000	170,26
1080,6000	131,76
1080,7000	105,22
1080,8000	155,94
1080,9000	138,07
1081,0000	99,71
1081,1000	150,60
1081,2000	162,39
1081,3000	100,18
1081,4000	125,13
1081,5000	166,00
1081,6000	110,89
1081,7000	120,21
1081,8000	169,83
1081,9000	115,38
1082,0000	104,16
1082,1000	167,85
1082,2000	140,84
1082,3000	102,15
1082,4000	164,66
1082,5000	146,93
1082,6000	100,65
1082,7000	142,34
1082,8000	152,40
1082,9000	101,97
1083,0000	136,40
1083,1000	169,49
1083,2000	104,37
1083,3000	113,54
1083,4000	170,66
1083,5000	122,75
1083,6000	110,05
1083,7000	163,05
1083,8000	128,52
1083,9000	100,28
1084,0000	158,63
1084,1000	155,14
1084,2000	99,70
1084,3000	133,71
1084,4000	159,88
1084,5000	99,78
1084,6000	127,83
1084,7000	164,34
1084,8000	109,10
1084,9000	122,35
1085,0000	170,35
1085,1000	113,31
1085,2000	105,07
1085,3000	168,53
1085,4000	138,87
1085,5000	102,65
1085,6000	149,78
1085,7000	145,38
1085,8000	100,33
1085,9000	144,05
1086,0000	166,53
1086,1000	101,62
1086,2000	119,23
1086,3000	169,05
1086,4000	103,79
1086,5000	114,53
1086,6000	170,53
1086,7000	121,87
1086,8000	110,62
1086,9000	163,74
1087,0000	127,44
1087,1000	100,47
1087,2000	159,54
1087,3000	154,34
1087,4000	99,74
1087,5000	134,58
1087,6000	159,27
1087,7000	105,20
1087,8000	128,78
1087,9000	170,83
1088,0000	108,53
1088,1000	108,45
1088,2000	170,47
1088,3000	131,39
1088,4000	105,39
1088,5000	168,92
1088,6000	137,81
1088,7000	102,96
1088,8000	150,87
1088,9000	144,08
1089,0000	100,17
1089,1000	144,94
1089,2000	166,01
1089,3000	101,39
1089,4000	119,97
1089,5000	168,69
1089,6000	115,59
1089,7000	115,14
1089,8000	167,34
1089,9000	120,86
1090,0000	101,81
1090,1000	164,00
1090,2000	147,78
1090,3000	100,55
1090,4000	140,97
1090,5000	154,11
1090,6000	99,75
1090,7000	134,79
1090,8000	159,18
1090,9000	105,09
1091,0000	128,83
1091,1000	170,79
1091,2000	108,34
1091,3000	108,59
1091,4000	170,50
1091,5000	130,89
1091,6000	105,43
1091,7000	156,36
1091,8000	137,28
1091,9000	99,72
1092,0000	151,05
1092,1000	161,97
1092,2000	100,11
1092,3000	125,31
1092,4000	165,87
1092,5000	110,81
1092,6000	120,21
1092,7000	168,65
1092,8000	115,38
1092,9000	115,39
1093,0000	167,55
1093,1000	120,66
1093,2000	101,94
1093,3000	164,27
1093,4000	147,57
1093,5000	100,57
1093,6000	141,50
1093,7000	153,44
1093,8000	102,30
1093,9000	135,48
1094,0000	169,66
1094,1000	104,69
1094,2000	112,87
1094,3000	170,76
1094,4000	124,26
1094,5000	108,99
1094,6000	161,96
1094,7000	130,04
1094,8000	105,96
1094,9000	157,21
1095,0000	136,32
1095,1000	99,67
1095,2000	152,04
1095,3000	161,23
1095,4000	100,01
1095,5000	126,46
1095,6000	165,03
1095,7000	109,75
1095,8000	121,31
1095,9000	170,06
1096,0000	114,17
1096,1000	104,73
1096,2000	168,34
1096,3000	139,59
1096,4000	102,53
1096,5000	149,42
1096,6000	145,63
1096,7000	100,38
1096,8000	143,63
1096,9000	151,40
1097,0000	101,69
1097,1000	137,72
1097,2000	169,16
1097,3000	103,84
1097,4000	114,31
1097,5000	170,51
1097,6000	122,04
1097,7000	110,48
1097,8000	163,49
1097,9000	127,89
1098,0000	100,38
1098,1000	159,11
1098,2000	154,54
1098,3000	99,74
1098,4000	134,06
1098,5000	159,76
1098,6000	105,42
1098,7000	128,30
1098,8000	170,92
1098,9000	108,79
1099,0000	122,85
1099,1000	170,35
1099,2000	113,17
1099,3000	105,26
1099,4000	168,76
1099,5000	138,29
1099,6000	102,78
1099,7000	150,33
1099,8000	144,57
1099,9000	100,26
1100,0000	144,48
1100,1000	166,21
1100,2000	101,47
1100,3000	119,64
1100,4000	168,93
1100,5000	116,13
1100,6000	114,93
1100,7000	167,33
1100,8000	121,47
1100,9000	110,83
1101,0000	163,84
1101,1000	127,43
1101,2000	100,35
1101,3000	159,34
1101,4000	154,29
1101,5000	99,79
1101,6000	134,41
1101,7000	159,58
1101,8000	105,34
1101,9000	128,41
1102,0000	170,80
1102,1000	108,62
1102,2000	108,46
1102,3000	170,45
1102,4000	131,24
1102,5000	105,51
1102,6000	156,39
1102,7000	137,89
1102,8000	99,76
1102,9000	150,98
1103,0000	143,94
1103,1000	100,18
1103,2000	144,98
1103,3000	165,98
1103,4000	101,40
1103,5000	119,97
1103,6000	168,72
1103,7000	115,64
1103,8000	115,25
1103,9000	167,49
1104,0000	120,79
1104,1000	101,90
1104,2000	164,34
1104,3000	147,60
1104,4000	100,58
1104,5000	141,49
1104,6000	153,35
1104,7000	102,40
1104,8000	135,44
1104,9000	169,78
1105,0000	104,79
1105,1000	129,50
1105,2000	170,82
1105,3000	107,99
1105,4000	109,12
1105,5000	170,69
1105,6000	130,10
1105,7000	106,07
1105,8000	157,38
1105,9000	136,34
1106,0000	99,70
1106,1000	152,12
1106,2000	161,13
1106,3000	99,99
1106,4000	126,44
1106,5000	165,11
1106,6000	109,92
1106,7000	121,16
1106,8000	170,07
1106,9000	114,18
1107,0000	104,57
1107,1000	168,16
1107,2000	119,18
1107,3000	102,44
1107,4000	165,31
1107,5000	145,89
1107,6000	100,93
1107,7000	143,37
1107,8000	151,67
1107,9000	101,74
1108,0000	137,57
1108,1000	169,08
1108,2000	103,76
1108,3000	114,33
1108,4000	170,49
1108,5000	121,91
1108,6000	110,48
1108,7000	163,51
1108,8000	127,68
1108,9000	100,36
1109,0000	159,13
1109,1000	154,43
1109,2000	99,74
1109,3000	154,26
1109,4000	159,40
1109,5000	99,78
1109,6000	128,50
1109,7000	163,59
1109,8000	108,31
1109,9000	123,25
1110,0000	170,48
1110,1000	112,33
1110,2000	105,70
1110,3000	169,09
1110,4000	137,08
1110,5000	103,20
1110,6000	151,53
1110,7000	142,99
1110,8000	100,02
1110,9000	145,88
1111,0000	165,19
1111,1000	101,02
1111,2000	120,81
1111,3000	168,09
1111,4000	102,71
1111,5000	116,20
1111,6000	170,06
1111,7000	119,71
1111,8000	111,94
1111,9000	164,91
1112,0000	125,33
1112,1000	100,70
1112,2000	160,88
1112,3000	152,35
1112,4000	99,85
1112,5000	136,69
1112,6000	157,43
1112,7000	104,12
1112,8000	131,02
1112,9000	170,59
1113,0000	106,96
1113,1000	109,97
1113,2000	170,69
1113,3000	110,66
1113,4000	106,75
1113,5000	169,73
1113,6000	134,68
1113,7000	104,16
1113,8000	153,83
1113,9000	140,68
1114,0000	99,83
1114,1000	148,38
1114,2000	163,76
1114,3000	100,53
1114,4000	123,20
1114,5000	167,02
1114,6000	112,42
1114,7000	118,38
1114,8000	169,05
1114,9000	117,31
1115,0000	103,24
1115,1000	166,59
1115,2000	143,68
1115,3000	101,30
1115,4000	162,92
1115,5000	149,60
1115,6000	100,25
1115,7000	139,77
1115,8000	154,98
1115,9000	103,00
1116,0000	133,72
1116,1000	170,09
1116,2000	105,53
1116,3000	111,64
1116,4000	170,81
1116,5000	125,79
1116,6000	108,24
1116,7000	160,81
1116,8000	131,87
1116,9000	99,90
1117,0000	156,23
1117,1000	157,50
1117,2000	99,71
1117,3000	130,82
1117,4000	162,16
1117,5000	100,18
1117,6000	125,18
1117,7000	165,78
1117,8000	110,70
1117,9000	120,09
1118,0000	169,58
1118,1000	115,38
1118,2000	103,84
1118,3000	167,51
1118,4000	141,21
1118,5000	101,96
1118,6000	147,74
1118,7000	147,37
1118,8000	100,71
1118,9000	142,01
1119,0000	167,39
1119,1000	102,19
1119,2000	117,53
1119,3000	169,71
1119,4000	118,24
1119,5000	113,13
1119,6000	170,70
1119,7000	123,58
1119,8000	109,49
1119,9000	162,45
1120,0000	129,13
1120,1000	100,15
1120,2000	158,24
1120,3000	155,52
1120,4000	99,72
1120,5000	133,19
1120,6000	160,19
1120,7000	105,74
1120,8000	127,78
1120,9000	170,95
1121,0000	109,00
1121,1000	108,03
1121,2000	170,22
1121,3000	132,15
1121,4000	105,23
1121,5000	156,05
1121,6000	138,09
1121,7000	102,83
1121,8000	150,44
1121,9000	144,43
1122,0000	100,27
1122,1000	144,79
1122,2000	166,15
1122,3000	101,37
1122,4000	119,78
1122,5000	168,76
1122,6000	115,57
1122,7000	115,38
1122,8000	167,54
1122,9000	120,62
1123,0000	101,99
1123,1000	164,41
1123,2000	147,26
1123,3000	100,65
1123,4000	142,08
1123,5000	152,89
1123,6000	99,86
1123,7000	136,34
1123,8000	157,64
1123,9000	104,21
1124,0000	130,67
1124,1000	170,66
1124,2000	106,97
1124,3000	109,98
1124,4000	170,73
1124,5000	128,04
1124,6000	107,06
1124,7000	159,10
1124,8000	134,09
1124,9000	99,83
1125,0000	154,23
1125,1000	159,44
1125,2000	99,82
1125,3000	128,70
1125,4000	163,68
1125,5000	108,34
1125,6000	123,48
1125,7000	166,78
1125,8000	112,01
1125,9000	118,82
1126,0000	169,19
1126,1000	116,73
1126,2000	103,35
1126,3000	166,83
1126,4000	142,67
1126,5000	101,51
1126,6000	146,44
1126,7000	148,48
1126,8000	100,89
1126,9000	140,61
1127,0000	168,05
1127,1000	102,65
1127,2000	116,54
1127,3000	169,91
1127,4000	119,08
1127,5000	112,49
1127,6000	165,44
1127,7000	124,43
1127,8000	108,99
1127,9000	161,85
1128,0000	130,49
1128,1000	99,99
1128,2000	157,27
1128,3000	156,58
1128,4000	99,78
1128,5000	132,24
1128,6000	161,34
1128,7000	106,47
1128,8000	126,52
1128,9000	170,86
1129,0000	109,88
1129,1000	107,33
1129,2000	170,01
1129,3000	133,31
1129,4000	104,71
1129,5000	155,05
1129,6000	139,27
1129,7000	99,74
1129,8000	149,59
1129,9000	145,47
1130,0000	100,36
1130,1000	144,10
1130,2000	166,48
1130,3000	101,65
1130,4000	119,21
1130,5000	168,95
1130,6000	116,36
1130,7000	114,65
1130,8000	167,13
1130,9000	121,40
1131,0000	101,69
1131,1000	163,87
1131,2000	148,30
1131,3000	100,46
1131,4000	140,91
1131,5000	153,84
1131,6000	102,47
1131,7000	135,22
1131,8000	169,84
1131,9000	104,89
1132,0000	129,54
1132,1000	170,85
1132,2000	107,90
1132,3000	109,20
1132,4000	170,63
1132,5000	129,93
1132,6000	106,10
1132,7000	157,60
1132,8000	136,18
1132,9000	99,77
1133,0000	152,59
1133,1000	160,93
1133,2000	99,95
1133,3000	126,82
1133,4000	165,00
1133,5000	109,70
1133,6000	121,61
1133,7000	170,27
1133,8000	113,73
1133,9000	104,79
1134,0000	168,48
1134,1000	118,55
1134,2000	102,55
1134,3000	165,65
1134,4000	145,26
1134,5000	101,03
1134,6000	143,85
1134,7000	151,04
1134,8000	101,55
1134,9000	138,12
1135,0000	169,00
1135,1000	103,52
1135,2000	114,67
1135,3000	170,45
1135,4000	121,51
1135,5000	110,82
1135,6000	163,90
1135,7000	127,14
1135,8000	100,52
1135,9000	159,67
1136,0000	133,34
1136,1000	99,83
1136,2000	154,77
1136,3000	158,91
1136,4000	99,73
1136,5000	129,44
1136,6000	163,13
1136,7000	107,87
1136,8000	124,10
1136,9000	170,68
1137,0000	111,56
1137,1000	106,19
1137,2000	169,48
1137,3000	135,87
1137,4000	103,70
1137,5000	152,65
1137,6000	141,94
1137,7000	99,90
1137,8000	147,14
1137,9000	164,56
1138,0000	100,73
1138,1000	141,63
1138,2000	167,63
1138,3000	102,28
1138,4000	117,36
1138,5000	169,50
1138,6000	117,85
1138,7000	113,30
1138,8000	166,09
1138,9000	123,29
1139,0000	101,31
1139,1000	162,78
1139,2000	150,08
1139,3000	100,29
1139,4000	139,53
1139,5000	155,26
1139,6000	103,04
1139,7000	133,67
1139,8000	170,12
1139,9000	105,48
1140,0000	111,75
1140,1000	170,89
1140,2000	108,79
1140,3000	108,44
1140,4000	170,46
1140,5000	131,16
1140,6000	105,46
1140,7000	156,38
1140,8000	137,44
1140,9000	99,66
1141,0000	151,31
1141,1000	161,68
1141,2000	100,08
1141,3000	126,01
1141,4000	165,51
1141,5000	110,30
1141,6000	120,90
1141,7000	170,00
1141,8000	114,50
1141,9000	104,48
1142,0000	168,23
1142,1000	139,88
1142,2000	102,38
1142,3000	165,29
1142,4000	146,06
1142,5000	100,98
1142,6000	143,63
1142,7000	151,54
1142,8000	101,69
1142,9000	137,87
1143,0000	169,02
1143,1000	103,65
1143,2000	114,73
1143,3000	170,50
1143,4000	121,62
1143,5000	110,87
1143,6000	164,03
1143,7000	126,91
1143,8000	100,51
1143,9000	159,71
1144,0000	154,03
1144,1000	99,78
1144,2000	135,26
1144,3000	158,53
1144,4000	99,80
1144,5000	129,68
1144,6000	162,98
1144,7000	107,83
1144,8000	124,32
1144,9000	170,70
1145,0000	111,52
1145,1000	106,26
1145,2000	169,57
1145,3000	135,72
1145,4000	103,66
1145,5000	152,51
1145,6000	142,12
1145,7000	99,94
1145,8000	146,99
1145,9000	164,83
1146,0000	100,80
1146,1000	121,84
1146,2000	167,64
1146,3000	113,51
1146,4000	117,28
1146,5000	169,61
1146,6000	118,20
1146,7000	113,10
1146,8000	166,10
1146,9000	123,39
1147,0000	101,17
1147,1000	162,36
1147,2000	150,38
1147,3000	100,17
1147,4000	138,83
1147,5000	155,55
1147,6000	103,23
1147,7000	132,92
1147,8000	170,34
1147,9000	105,90
1148,0000	111,24
1148,1000	170,82
1148,2000	126,36
1148,3000	107,78
1148,4000	170,27
1148,5000	132,34
1148,6000	104,97
1148,7000	155,23
1148,8000	138,88
1148,9000	99,74
1149,0000	150,12
1149,1000	162,60
1149,2000	100,28
1149,3000	124,69
1149,4000	166,33
1149,5000	111,33
1149,6000	119,64
1149,7000	169,62
1149,8000	115,85
1149,9000	103,70
1150,0000	167,32
1150,1000	141,78
1150,2000	101,86
1150,3000	147,24
1150,4000	147,79
1150,5000	100,58
1150,6000	141,56
1150,7000	153,29
1150,8000	102,19
1150,9000	135,74
1151,0000	169,66
1151,1000	104,49
1151,2000	113,14
1151,3000	170,76
1151,4000	123,41
1151,5000	109,65
1151,6000	162,73
1151,7000	128,81
1151,8000	100,21
1151,9000	158,32
1152,0000	155,20
1152,1000	99,72
1152,2000	133,64
1152,3000	160,02
1152,4000	105,57
1152,5000	128,12
1152,6000	164,09
1152,7000	108,80
1152,8000	122,87
1152,9000	170,40
1153,0000	112,74
1153,1000	105,41
1153,2000	168,94
1153,3000	137,48
1153,4000	103,03
1153,5000	151,32
1153,6000	143,28
1153,7000	100,03
1153,8000	146,06
1153,9000	165,34
1154,0000	101,02
1154,1000	121,09
1154,2000	168,08
1154,3000	114,23
1154,4000	116,56
1154,5000	168,22
1154,6000	119,25
1154,7000	112,45
1154,8000	165,54
1154,9000	124,45
1155,0000	101,00
1155,1000	161,86
1155,2000	151,20
1155,3000	100,04
1155,4000	138,35
1155,5000	156,07
1155,6000	103,43
1155,7000	132,69
1155,8000	170,42
1155,9000	106,20
1156,0000	111,16
1156,1000	170,87
1156,2000	126,44
1156,3000	107,87
1156,4000	160,32
1156,5000	132,47
1156,6000	99,88
1156,7000	155,62
1156,8000	138,57
1156,9000	99,70
1157,0000	150,09
1157,1000	162,76
1157,2000	100,27
1157,3000	124,63
1157,4000	166,35
1157,5000	111,44
1157,6000	119,58
1157,7000	169,64
1157,8000	115,77
1157,9000	103,88
1158,0000	167,67
1158,1000	141,30
1158,2000	101,90
1158,3000	147,72
